RELDPTH	PARENTUIC	UIC	EDATE	SHORTDSCR	LONGDSCR	ORGTYPENAME	OFF	WO	ENL	CIV	AUTHTOT	CATCODE	SERVICE	GFMCOMPO	UTCAT	UTARMYCAT	UTSIZE	UTGFMSIZE	ID	PARENTID	FYDATE
7	WTXKAA	WYDXAA	09/01/16	313 MD Co	Medical Company (Ground Ambulance) (ARNG)	Medical Company (Ground Ambulance) (ARNG)	4	0	61	0	65	UNIT	ARMY	NG_FED	COMSER	MEDCL	CO		72060793789253974	72060793789255161	20160930
6	W8ANFF	WPREAA	09/01/16	HHD 126 CM	HHD Chemical Biological Readiological and Nuclear Battalion (ARNG)	HHD Chemical Biological Readiological and Nuclear Battalion (ARNG)	13	3	56	0	72	UNIT	ARMY	NG_FED	COMSPT	HQSTF	DET		72060793789253971	72060772313750099	20160930
7	WPREAA	WPYKAA	09/01/16	181 EN Det	Engineer Fire Fighting Team (ARNG)	Engineer Fire Fighting Team (ARNG)	0	0	7	0	7	UNIT	ARMY	NG_FED	COMSPT	ENG	TEAM		72060793789253981	72060793789253971	20160930
7	WPREAA	WPYMAA	09/01/16	317 EN Det	Engineer Fire Fighting Team (ARNG)	Engineer Fire Fighting Team (ARNG)	0	0	7	0	7	UNIT	ARMY	NG_FED	COMSPT	ENG	TEAM		72060793789253973	72060793789253971	20160930
7	WPREAA	WX2ZAA	09/01/16	623 EN Co	Engineer Vertical Construction Company (ARNG)	Engineer Vertical Construction Company (ARNG)	5	3	150	0	158	UNIT	ARMY	NG_FED	COMSPT	ENG	CO		72060793789253972	72060793789253971	20160930
7	WPREAA	WPQHAA	09/01/16	754 CM Co	Chemical Biological Radiological and Nuclear (CBRN) Company (MVR Spt) (ARNG)	Chemical Biological Radiological and Nuclear (CBRN) Company (MVR Spt) (ARNG)	4	1	89	0	94	UNIT	ARMY	NG_FED	COMSPT	CBRN	CO		72060793789253989	72060793789253971	20160930
6	W8ANFF	W8ZKAA	09/02/16	MD Det NE	Medical Detachment (ARNG)	Medical Detachment (ARNG)	26	0	37	0	63	UNIT	ARMY	NG_FED	COMSER	MEDCL	DET		72060793789253999	72060772313750099	20160930
6	W8ANFF	W904AA	09/01/16	Rec & Ret Bn NE	Recruiting and Retention Battalion (ARNG)	Recruiting and Retention Battalion (ARNG)	6	0	54	0	60	EXCMIL	ARMY	NG_FED	MILSVC		BN		72060793801814284	72060772313750099	20160930
6	W8ANFF	W92AAA	09/02/16	Tng Ctr NE	Training Center (ARNG)	Training Center (ARNG)	10	3	39	0	52	EXCMIL	ARMY	NG_FED	MILSVC		UN		72060793801814285	72060772313750099	20160930
6	W8ANFF	W8VLAA	09/03/16	UTES 1 NE	Unit Training Equipment Site (ARNG)	Unit Training Equipment Site (ARNG)	0	0	0	0	0	UNIT	ARMY	NG_FED	COMSER	LOG			72060793789254001	72060772313750099	20160930
6	W8ANFF	W8VMAA	09/03/16	UTES 2 NE	Unit Training Equipment Site (ARNG)	Unit Training Equipment Site (ARNG)	0	0	0	0	0	UNIT	ARMY	NG_FED	COMSER	LOG			72060793789253991	72060772313750099	20160930
2				NH St Govt	State Government	State Government													72060755133860681	72060755133860839	20160930
3				NH Exec Br	"Executive Component, State Government"	"Executive Component, State Government"													72060755133862836	72060755133860681	20160930
4				NH Ofc Govrnr	Governor's Staff	Governor's Staff													72060755133860773	72060755133862836	20160930
5				NH Govrnr	Governor	Governor													72060755133860719	72060755133860773	20160930
4				NH AG DEP	"State Ministry, Military / National Guard"	"State Ministry, Military / National Guard"						EXCMIL	JOINT	NG_FED	HQ				72060755133860677	72060755133862836	20160930
5				JFHQ-NH	Joint Force Headquarters-State	Joint Force Headquarters-State						EXCMIL	JOINT	NG_FED	HQ		ELEMT		72060772313750267	72060755133860677	20160930
5				NH ANG	State Air National Guard Component	State Air National Guard Component						EXCMIL	AIRFRC	NG_FED	MILSVC		ELEMT		72060561982251969	72060755133860677	20160930
5		W8BHFF		NH ARNG	State Army National Guard Component	State Army National Guard Component						EXCMIL	ARMY	NG_FED	MILSVC		ELEMT		72060772313750105	72060755133860677	20160930
6	W8BHFF	W8BHAA	09/04/16	Army JFHQ NH	Staff Element Joint Force Headquarters (ARNG)	Staff Element Joint Force Headquarters (ARNG)	56	17	68	0	141	EXCMIL	ARMY	NG_FED	MILSVC		ELEMT		72060793789254029	72060772313750105	20160930
6	W8BHFF	W939AA	09/01/16	JFHQ Joint NH	Joint Element Joint Force Headquarters (ARNG)	Joint Element Joint Force Headquarters (ARNG)	3	0	0	0	3	EXCMIL	ARMY	NG_FED	MILSVC		ELEMT		72060793887483229	72060772313750105	20160930
6	W8BHFF	W7LNAA	09/02/16	12 CvlST	Civil Support Team (ARNG)	Civil Support Team (ARNG)	7	0	15	0	22	UNIT	ARMY	NG_FED	COMSPT	LOG	TEAM		72060793789254038	72060772313750105	20160930
6	W8BHFF	W78TAA	09/02/16	54 Trp Cmd	Troop Command (ARNG)	Troop Command (ARNG)	10	2	18	0	30	UNIT	ARMY	NG_FED	COMSER	ADMIN	CO		72060793789254044	72060772313750105	20160930
7	W78TAA	WQJ7AA	09/01/16	39 Band	Generating Force Army Band (Small) (ARNG)	Generating Force Army Band (Small) (ARNG)	0	1	39	0	40	UNIT	ARMY	NG_FED	COMSER		ACT		72060793789254049	72060793789254044	20160930
7	W78TAA	WQEMAA	09/01/16	114 PAD	Public Affairs Detachment (ARNG)	Public Affairs Detachment (ARNG)	1	0	7	0	8	UNIT	ARMY	NG_FED	COMSPT	INFWAR	DET		72060793789254047	72060793789254044	20160930
7	W78TAA	WX1ZAA	09/01/16	237 MP Co	Military Police Company (ARNG)	Military Police Company (ARNG)	5	0	164	0	169	UNIT	ARMY	NG_FED	COMSPT	LAWENF	CO		72060793789254046	72060793789254044	20160930
7	W78TAA	WP17AA	09/01/16	1986 Spt Det	Contingency Contracting Teams (ARNG)	Contingency Contracting Teams (ARNG)	2	0	3	0	5	UNIT	ARMY	NG_FED	COMSER	LOG	TEAM		72060793789254041	72060793789254044	20160930
6	W8BHFF	W8F0AA	09/02/16	195 Rgt NH	Regional Training Institute (ARNG)	Regional Training Institute (ARNG)	9	0	23	0	32	UNIT	ARMY	NG_FED	COMSER	ADMIN	BN		72060793789254030	72060772313750105	20160930
6	W8BHFF	WP20FF		197 FA Bde	Field Artillery Brigade (ARNG)	Field Artillery Brigade (ARNG)						UNIT	ARMY	NG_FED	COMBAT	FA	BDE		72060793789571341	72060772313750105	20160930
7	WP20FF	WP20AA	09/02/16	HHB 197 FAB	Headquarters and Headquarters Battery Field Artillery Brigade (ARNG)	Headquarters and Headquarters Battery Field Artillery Brigade (ARNG)	37	13	107	0	157	UNIT	ARMY	NG_FED	COMBAT	HQSTF	CO		72060793789254032	72060793789571341	20160930
7	WP20FF	WP3BAA	09/02/16	3-197 FAR	Field Artillery Battalion (HIMARS) (FAB)(ARNG)	Field Artillery Battalion (HIMARS) (FAB)(ARNG)	27	1	209	0	237	UNIT	ARMY	NG_FED	COMBAT	FA	BN		72060793789254037	72060793789571341	20160930
8	WP3BAA	WP3BT0		NKN	"HHB, FIELD ARTILLERY BATTALION, HIMARS (FIELD ARTILLERY BDE)"	"HHB, FIELD ARTILLERY BATTALION, HIMARS (FIELD ARTILLERY BDE)"						UNIT	ARMY	NG_FED	COMSPT	FA	CO		72060793952677396	72060793789254037	20160930
8	WP3BAA	WP3BA0		HIMARS BTRY A	"FIELD ARTILLERY BATTERY, FIELD ARTILLERY BATTALION, HIMARS (FIELD ARTILLERY BDE)"	"FIELD ARTILLERY BATTERY, FIELD ARTILLERY BATTALION, HIMARS (FIELD ARTILLERY BDE)"						UNIT	ARMY	NG_FED	COMBAT	FA	CO		72060793952677544	72060793789254037	20160930
8	WP3BAA	WP3BB0		HIMARS BTRY B	"FIELD ARTILLERY BATTERY, FIELD ARTILLERY BATTALION, HIMARS (FIELD ARTILLERY BDE)"	"FIELD ARTILLERY BATTERY, FIELD ARTILLERY BATTALION, HIMARS (FIELD ARTILLERY BDE)"						UNIT	ARMY	NG_FED	COMBAT	FA	CO		72060793952677660	72060793789254037	20160930
8	WP3BAA	WY2BAA	09/01/16	744 Spt Co	Forward Support Company (HIMARS) (ARNG)	Forward Support Company (HIMARS) (ARNG)	5	1	125	0	131	UNIT	ARMY	NG_FED	COMSER	LOG	CO		72060793789254035	72060793789254037	20160930
7	WP20FF	WY3KAA	09/01/16	372 SC Co	Brigade Signal Company (FIB/BFSB) (ARNG)	Brigade Signal Company (FIB/BFSB) (ARNG)	3	0	30	0	33	UNIT	ARMY	NG_FED	COMSPT	SIG	CO		72060793789254036	72060793789571341	20160930
7	WP20FF	WY2AAA	09/01/16	3643 Spt Bn	Brigade Support Battalion (Fires Bde) (ARNG)	Brigade Support Battalion (Fires Bde) (ARNG)	23	10	208	0	241	UNIT	ARMY	NG_FED	COMSER	LOG	BN		72060793789254034	72060793789571341	20160930
8	WY2AAA	WY2AT0		BSB FIRES BDE	"HHC, BRIGADE SUPPORT BATTALION (FIRES BRIGADE)"	"HHC, BRIGADE SUPPORT BATTALION (FIRES BRIGADE)"						UNIT	ARMY	NG_FED	COMSER	MAINT	CO		72060793955207532	72060793789254034	20160930
8	WY2AAA	WY2AA0		DIST CO FA BDE	"DISTRIBUTION COMPANY, BRIGADE SUPPORT BATTALION (FIRES BRIGADE)"	"DISTRIBUTION COMPANY, BRIGADE SUPPORT BATTALION (FIRES BRIGADE)"						UNIT	ARMY	NG_FED	COMSER	SUPPLY	CO		72060793955207654	72060793789254034	20160930
8	WY2AAA	WY2AB0		FMC BSB FA BDE	"FIELD MAINTENANCE COMPANY, BRIGADE SUPPORT BATTALION (FIRES BDE)"	"FIELD MAINTENANCE COMPANY, BRIGADE SUPPORT BATTALION (FIRES BDE)"						UNIT	ARMY	NG_FED	COMSER	MAINT	CO		72060793955207799	72060793789254034	20160930
7	WP20FF	WP68AA	09/01/16	E-197 FAR	Target Acquisition Battery (Fires Bde) (ARNG)	Target Acquisition Battery (Fires Bde) (ARNG)	1	2	43	0	46	UNIT	ARMY	NG_FED	COMBAT	FA	CO		72060793817124307	72060793789571341	20160930
6	W8BHFF	W8QGAA	09/02/16	AASF 1 NH	Army Aviation Support Facility (ARNG)	Army Aviation Support Facility (ARNG)	0	0	0	0	0	UNIT	ARMY	NG_FED	COMSPT	AV	FAC		72060793789254043	72060772313750105	20160930
6	W8BHFF	W8VNAA	09/02/16	CSMS 1 NH	Combined Support Maintenance Shop (ARNG)	Combined Support Maintenance Shop (ARNG)	0	0	0	0	0	EXCMIL	ARMY	NG_FED	MILSVC		UN		72060793789254040	72060772313750105	20160930
6	W8BHFF	W8SNAA	09/03/16	FMS NH	Field Maintenance Shop (ARNG)	Field Maintenance Shop (ARNG)	0	0	0	0	0	UNIT	ARMY	NG_FED	COMSER	MAINT	SHOP		72060793789254039	72060772313750105	20160930
6	W8BHFF	W8ZLAA	09/02/16	MD Det NH	Medical Detachment (ARNG)	Medical Detachment (ARNG)	19	0	27	0	46	UNIT	ARMY	NG_FED	COMSER	MEDCL	DET		72060793789254031	72060772313750105	20160930
6	W8BHFF	W906AA	09/01/16	Rec & Ret Bn NH	Recruiting and Retention Battalion (ARNG)	Recruiting and Retention Battalion (ARNG)	2	0	29	0	31	EXCMIL	ARMY	NG_FED	MILSVC		BN		72060793801814321	72060772313750105	20160930
2				NJ St Govt	State Government	State Government													72060755133860682	72060755133860839	20160930
3				NJ Exec Br	"Executive Component, State Government"	"Executive Component, State Government"													72060755133862837	72060755133860682	20160930
4				NJ Ofc Govrnr	Governor's Staff	Governor's Staff													72060755133860774	72060755133862837	20160930
5				NJ Govrnr	Governor	Governor													72060755133860726	72060755133860774	20160930
4				NJ DMVA	"State Ministry, Military / National Guard"	"State Ministry, Military / National Guard"						EXCMIL	JOINT	NG_FED	HQ				72060755133860678	72060755133862837	20160930
5				JFHQ-NJ	Joint Force Headquarters-State	Joint Force Headquarters-State						EXCMIL	JOINT	NG_FED	HQ		ELEMT		72060772313750270	72060755133860678	20160930
5				NJ ANG	State Air National Guard Component	State Air National Guard Component						EXCMIL	AIRFRC	NG_FED	MILSVC		ELEMT		72060561982251972	72060755133860678	20160930
5		W8BKFF		NJ ARNG	State Army National Guard Component	State Army National Guard Component						EXCMIL	ARMY	NG_FED	MILSVC		ELEMT		72060772313750108	72060755133860678	20160930
6	W8BKFF	W8BKAA	09/03/16	Army JFHQ NJ	Staff Element Joint Force Headquarters (ARNG)	Staff Element Joint Force Headquarters (ARNG)	94	32	150	0	276	EXCMIL	ARMY	NG_FED	MILSVC		ELEMT		72060793789256036	72060772313750108	20160930
6	W8BKFF	W93AAA	09/01/16	JFHQ Joint NJ	Joint Element Joint Force Headquarters (ARNG)	Joint Element Joint Force Headquarters (ARNG)	3	0	0	0	3	EXCMIL	ARMY	NG_FED	MILSVC		ELEMT		72060793887483237	72060772313750108	20160930
6	W8BKFF	WV75AA	09/01/16	1-150 AV Rgt	Assault Battalion (UH 60) (ARNG)	Assault Battalion (UH 60) (ARNG)	32	60	289	0	381	UNIT	ARMY	NG_FED	COMBAT	AV	BN		72060793789256079	72060772313750108	20160930
7	WV75AA	WV75T0		HHC ASLT BN	"HEADQUARTERS AND HEADQUARTERS COMPANY, ASSAULT BATTALION"	"HEADQUARTERS AND HEADQUARTERS COMPANY, ASSAULT BATTALION"						UNIT	ARMY	NG_FED	COMBAT	AV	CO		72060793955799932	72060793789256079	20160930
7	WV75AA	WV75A0		ASLT CO UH-60 A	ASSAULT COMPANY (UH-60)	ASSAULT COMPANY (UH-60)						UNIT	ARMY	NG_FED	COMBAT	AV	CO		72060793955800044	72060793789256079	20160930
7	WV75AA	WV75B0		ASLT CO UH-60 B	ASSAULT COMPANY (UH-60)	ASSAULT COMPANY (UH-60)						UNIT	ARMY	NG_FED	COMBAT	AV	CO		72060793955800105	72060793789256079	20160930
7	WV75AA	WV75C0		ASLT CO UH-60 C	ASSAULT COMPANY (UH-60)	ASSAULT COMPANY (UH-60)						UNIT	ARMY	NG_FED	COMBAT	AV	CO		72060793955800166	72060793789256079	20160930
7	WV75AA	WV75D0		MNT CO UH-60	AVIATION MAINTENANCE COMPANY (AVUM) (UH-60)	AVIATION MAINTENANCE COMPANY (AVUM) (UH-60)						UNIT	ARMY	NG_FED	COMSPT	MAINT	CO		72060793955800227	72060793789256079	20160930
7	WV75AA	WV75E0		FSC ASLT BN	"FORWARD SPT CO, ASSAULT BN"	"FORWARD SPT CO, ASSAULT BN"						UNIT	ARMY	NG_FED	COMSER	MAINT	CO		72060793955800360	72060793789256079	20160930
6	W8BKFF	WPE6AA	09/03/16	2-113 IR	Infantry Battalion (IBCT) (ARNG)	Infantry Battalion (IBCT) (ARNG)	42	0	612	0	654	UNIT	ARMY	NG_FED	COMBAT	INF	BN		72060793789256048	72060772313750108	20160930
7	WPE6AA	WPE6T0		HHC IBCT	"HEADUQARTERS HEADQUARTERS, INFANTRY BATTALION (IBCT)"	"HEADUQARTERS HEADQUARTERS, INFANTRY BATTALION (IBCT)"						UNIT	ARMY	NG_FED	COMBAT	INF	CO		72060793952051499	72060793789256048	20160930
7	WPE6AA	WPE6A0		RIFLE CO A	"RIFLE COMPANY, INFANTRY BATTALION (IBCT)"	"RIFLE COMPANY, INFANTRY BATTALION (IBCT)"						UNIT	ARMY	NG_FED	COMBAT	INF	CO		72060793952051828	72060793789256048	20160930
7	WPE6AA	WPE6B0		RIFLE CO B	"RIFLE COMPANY, INFANTRY BATTALION (IBCT)"	"RIFLE COMPANY, INFANTRY BATTALION (IBCT)"						UNIT	ARMY	NG_FED	COMBAT	INF	CO		72060793952051983	72060793789256048	20160930
7	WPE6AA	WPE6C0		RIFLE CO C	"RIFLE COMPANY, INFANTRY BATTALION (IBCT)"	"RIFLE COMPANY, INFANTRY BATTALION (IBCT)"						UNIT	ARMY	NG_FED	COMBAT	INF	CO		72060793952052138	72060793789256048	20160930
7	WPE6AA	WPE6D0		WEAPONS CO	"WEAPONS COMPANY, INFANTRY BATTALION (IBCT)"	"WEAPONS COMPANY, INFANTRY BATTALION (IBCT)"						UNIT	ARMY	NG_FED	COMBAT	INF	CO		72060793952052293	72060793789256048	20160930
6	W8BKFF	WPE2AA	09/02/16	3-112 FAR	Fires Battalion Composite (IBCT) (ARNG)	Fires Battalion Composite (IBCT) (ARNG)	56	4	490	0	550	UNIT	ARMY	NG_FED	COMBAT	FA	BN		72060793789256053	72060772313750108	20160930
7	WPE2AA	WPE2T0		NKN	"HHB, FIELD ARTILLERY BATTALION, COMP (3X6) (IBCT)"	"HHB, FIELD ARTILLERY BATTALION, COMP (3X6) (IBCT)"						UNIT	ARMY	NG_FED	COMSER	HQSTF	CO		72060793954074352	72060793789256053	20160930
7	WPE2AA	WPE2A0		NKN A	"FIELD ARTILLERY BATTERY, FIELD ARTILLERY BATTALION, COMP (3X6) (105T) (IBCT)"	"FIELD ARTILLERY BATTERY, FIELD ARTILLERY BATTALION, COMP (3X6) (105T) (IBCT)"						UNIT	ARMY	NG_FED	COMBAT	FA	CO		72060793954074526	72060793789256053	20160930
7	WPE2AA	WPE2B0		NKN B	"FIELD ARTILLERY BATTERY, FIELD ARTILLERY BATTALION, COMP (3X6) (105T) (IBCT)"	"FIELD ARTILLERY BATTERY, FIELD ARTILLERY BATTALION, COMP (3X6) (105T) (IBCT)"						UNIT	ARMY	NG_FED	COMBAT	FA	CO		72060793954074669	72060793789256053	20160930
7	WPE2AA	WPE2C0		NKN	"FIELD ARTILLERY BATTERY, FIELD ARTILLERY BATTALION, COMP (155T) (IBCT)"	"FIELD ARTILLERY BATTERY, FIELD ARTILLERY BATTALION, COMP (155T) (IBCT)"						UNIT	ARMY	NG_FED	COMBAT	FA	CO		72060794283432706	72060793789256053	20160930
6	W8BKFF	W7LSAA	09/03/16	21 CvlST	Civil Support Team (ARNG)	Civil Support Team (ARNG)	7	0	15	0	22	UNIT	ARMY	NG_FED	COMSPT	LOG	TEAM		72060793789256068	72060772313750108	20160930
6	W8BKFF	WPEPFF		42 Spt Grp	Regional Support Group (ARNG)	Regional Support Group (ARNG)						UNIT	ARMY	NG_FED	COMSPT	LOG	GROUP		72060794109134652	72060772313750108	20160930
7	WPEPFF	WPEPAA	09/01/16	HHC 42 Spt	Headquarters and Headquarters Detachment Regional Support Group  (ARNG)	Headquarters and Headquarters Detachment Regional Support Group  (ARNG)	18	4	42	0	64	UNIT	ARMY	NG_FED	COMSPT	HQSTF	DET		72060793789256073	72060794109134652	20160930
6	W8BKFF	WX8NAA	09/01/16	50 CM Co	Chemical Biological Radiological and Nuclear Company (ARNG)	Chemical Biological Radiological and Nuclear Company (ARNG)	6	1	139	0	146	UNIT	ARMY	NG_FED	COMSPT	CBRN	CO		72060793789256069	72060772313750108	20160930
6	W8BKFF	WTD6AA	09/01/16	50 FI Bn	Financial Management Support Unit Headquarters (ARNG)	Financial Management Support Unit Headquarters (ARNG)	4	0	19	0	23	UNIT	ARMY	NG_FED	COMSER	HQSTF	UN		72060793789256045	72060772313750108	20160930
6	W8BKFF	WX5PFF		50 BCT	Infantry Brigade Combat Team (IBCT) (ARNG)	Infantry Brigade Combat Team (IBCT) (ARNG)						UNIT	ARMY	NG_FED	COMBAT	INF	BDE		72060793824928296	72060772313750108	20160930
7	WX5PFF	WX5PAA	09/02/16	HQ 50 BCT	Headquarters Infantry Brigade Combat Team (IBCT)  (ARNG)	Headquarters Infantry Brigade Combat Team (IBCT)  (ARNG)	40	14	92	0	146	UNIT	ARMY	NG_FED	COMBAT	HQSTF	BDE		72060793789256046	72060793824928296	20160930
7	WX5PFF	WPE7AA	09/03/16	1-114 IR	Infantry Battalion (IBCT) (ARNG)	Infantry Battalion (IBCT) (ARNG)	42	0	612	0	654	UNIT	ARMY	NG_FED	COMBAT	INF	BN		72060793789256072	72060793824928296	20160930
8	WPE7AA	WPE7T0		HHC IBCT	"HEADUQARTERS HEADQUARTERS, INFANTRY BATTALION (IBCT)"	"HEADUQARTERS HEADQUARTERS, INFANTRY BATTALION (IBCT)"						UNIT	ARMY	NG_FED	COMBAT	INF	CO		72060793952036848	72060793789256072	20160930
8	WPE7AA	WPE7A0		RIFLE CO A	"RIFLE COMPANY, INFANTRY BATTALION (IBCT)"	"RIFLE COMPANY, INFANTRY BATTALION (IBCT)"						UNIT	ARMY	NG_FED	COMBAT	INF	CO		72060793952037177	72060793789256072	20160930
8	WPE7AA	WPE7B0		RIFLE CO B	"RIFLE COMPANY, INFANTRY BATTALION (IBCT)"	"RIFLE COMPANY, INFANTRY BATTALION (IBCT)"						UNIT	ARMY	NG_FED	COMBAT	INF	CO		72060793952037332	72060793789256072	20160930
8	WPE7AA	WPE7C0		RIFLE CO C	"RIFLE COMPANY, INFANTRY BATTALION (IBCT)"	"RIFLE COMPANY, INFANTRY BATTALION (IBCT)"						UNIT	ARMY	NG_FED	COMBAT	INF	CO		72060793952037487	72060793789256072	20160930
8	WPE7AA	WPE7D0		WEAPONS CO	"WEAPONS COMPANY, INFANTRY BATTALION (IBCT)"	"WEAPONS COMPANY, INFANTRY BATTALION (IBCT)"						UNIT	ARMY	NG_FED	COMBAT	INF	CO		72060793952037642	72060793789256072	20160930
7	WX5PFF	WPE9AA	09/03/16	1-102 CAV	Cavalry Squadron (IBCT) (ARNG)	Cavalry Squadron (IBCT) (ARNG)	32	0	335	0	367	UNIT	ARMY	NG_FED	COMBAT	RECCE	SQDRN		72060793789256081	72060793824928296	20160930
8	WPE9AA	WPE9T0		NKN	"HHT, CAVALRY SQUADRON (IBCT)"	"HHT, CAVALRY SQUADRON (IBCT)"						UNIT	ARMY	NG_FED	COMBAT	ARMOUR	SQDRN		72060793952140804	72060793789256081	20160930
8	WPE9AA	WPE9A0		1ST CAV SQD IBC	"MOTORIZED CAVALRY TROOP, CAVALRY SQUADRON (IBCT)"	"MOTORIZED CAVALRY TROOP, CAVALRY SQUADRON (IBCT)"						UNIT	ARMY	NG_FED	COMBAT	ARMOUR	TEAM		72060793952141008	72060793789256081	20160930
8	WPE9AA	WPE9B0		2ND CAV SQD IBC	"MOTORIZED CAVALRY TROOP, CAVALRY SQUADRON (IBCT)"	"MOTORIZED CAVALRY TROOP, CAVALRY SQUADRON (IBCT)"						UNIT	ARMY	NG_FED	COMBAT	ARMOUR	TEAM		72060793952141143	72060793789256081	20160930
8	WPE9AA	WPE9C0		DSIMTD CAV IBCT	"DISMOUNTED CAVALRY TROOP, CAVALRY SQUADRON (IBCT)"	"DISMOUNTED CAVALRY TROOP, CAVALRY SQUADRON (IBCT)"						UNIT	ARMY	NG_FED	COMBAT	ARMOUR	SQDRN		72060793952141278	72060793789256081	20160930
7	WX5PFF	WV51AA	09/01/16	250 Spt Bn	Brigade Support Battalion W/FSC (IBCT) (ARNG)	Brigade Support Battalion W/FSC (IBCT) (ARNG)	61	15	687	0	763	UNIT	ARMY	NG_FED	COMSER	LOG	BN		72060793789256052	72060793824928296	20160930
8	WV51AA	WV51T0		IBCT	"HHC, BRIGADE SUPPORT BATTALION (INFANTRY BCT)"	"HHC, BRIGADE SUPPORT BATTALION (INFANTRY BCT)"						UNIT	ARMY	NG_FED	COMSER	HQSTF	CO		72060793956070094	72060793789256052	20160930
8	WV51AA	WV51A0		IN BCT	"DISTRIBUTION COMPANY, BRIGADE SUPPORT BATTALION (INFANTRY BCT)"	"DISTRIBUTION COMPANY, BRIGADE SUPPORT BATTALION (INFANTRY BCT)"						UNIT	ARMY	NG_FED	COMSER	SUPPLY	CO		72060793956070213	72060793789256052	20160930
8	WV51AA	WV51B0		FLD MNT IBCT	"FIELD MAINTENANCE COMPANY, BRIGADE SUPPORT BATTALION (IBCT)"	"FIELD MAINTENANCE COMPANY, BRIGADE SUPPORT BATTALION (IBCT)"						UNIT	ARMY	NG_FED	COMSER	MAINT	CO		72060793956070469	72060793789256052	20160930
8	WV51AA	WV51C0		MED CO BSB IBCT	"MEDICAL COMPANY, BRIGADE SUPPORT BATTALION (INFANTRY BCT)"	"MEDICAL COMPANY, BRIGADE SUPPORT BATTALION (INFANTRY BCT)"						UNIT	ARMY	NG_FED	COMSER	MEDCL	CO		72060793956070600	72060793789256052	20160930
8	WV51AA	WV51D0		FSC RECON IBCT	FORWARD SUPPORT COMPANY (RECON) (INFANTRY BCT)	FORWARD SUPPORT COMPANY (RECON) (INFANTRY BCT)						UNIT	ARMY	NG_FED	COMSER	LOG	CO		72060793956070740	72060793789256052	20160930
8	WV51AA	WV51E0		IBCT	"FORWARD SUPPORT COMPANY (BEB), BSB, (IBCT)"	"FORWARD SUPPORT COMPANY (BEB), BSB, (IBCT)"						UNIT	ARMY	NG_FED	COMSER	MAINT	CO		72060793956070884	72060793789256052	20160930
8	WV51AA	WV51F0		FA BSB IBCT	"FORWARD SUPPORT COMPANY (FA) BSB, (INFANTRY BCT)"	"FORWARD SUPPORT COMPANY (FA) BSB, (INFANTRY BCT)"						UNIT	ARMY	NG_FED	COMSER	LOG	CO		72060793956071075	72060793789256052	20160930
8	WV51AA	WV51G0		FSC IN BSB IB G	"FORWARD SUPPORT COMPANY (INF) BSB, (INFANTRY BCT)"	"FORWARD SUPPORT COMPANY (INF) BSB, (INFANTRY BCT)"						UNIT	ARMY	NG_FED	COMSER	INF	CO		72060793956071266	72060793789256052	20160930
8	WV51AA	WV51H0		FSC IN BSB IB H	"FORWARD SUPPORT COMPANY (INF) BSB, (INFANTRY BCT)"	"FORWARD SUPPORT COMPANY (INF) BSB, (INFANTRY BCT)"						UNIT	ARMY	NG_FED	COMSER	INF	CO		72060794039922715	72060793789256052	20160930
7	WX5PFF	WP0TAA	09/01/16	827 EN Det	Engineer Operating Team (Survey and Design) (ARNG)	Engineer Operating Team (Survey and Design) (ARNG)	0	1	13	0	14	UNIT	ARMY	NG_FED	COMSPT	ENG	CO		72060793789260275	72060793824928296	20160930
6	W8BKFF	W78UAA	09/02/16	57 Trp Cmd	Troop Command (ARNG)	Troop Command (ARNG)	9	3	23	0	35	UNIT	ARMY	NG_FED	COMSER	ADMIN	CO		72060793789256042	72060772313750108	20160930
7	W78UAA	WP6EAA	09/01/16	119 Spt Bn	Headquarters and Headquarters Company Combat Sustainment Support Battalion (ARNG)	Headquarters and Headquarters Company Combat Sustainment Support Battalion (ARNG)	15	3	51	0	69	UNIT	ARMY	NG_FED	COMSER	HQSTF	CO		72060793789256074	72060793789256042	20160930
6	W8BKFF	WQKFAA	09/01/16	63 Band	Generating Force Army Band (Small) (ARNG)	Generating Force Army Band (Small) (ARNG)	0	1	39	0	40	UNIT	ARMY	NG_FED	COMSER		ACT		72060793789256067	72060772313750108	20160930
6	W8BKFF	WPAMAA	09/03/16	104 EN Bn	Brigade Engineer Battalion (IBCT) (ARNG)	Brigade Engineer Battalion (IBCT) (ARNG)	34	8	375	0	417	UNIT	ARMY	NG_FED	COMSPT	ENG	BN		72060794014820718	72060772313750108	20160930
7	WPAMAA	WPAMT0		NKN	"HHC, BRIGADE ENGINEER BN, IBCT"	"HHC, BRIGADE ENGINEER BN, IBCT"						UNIT	ARMY	NG_FED	COMSPT	ENG	CO		72060794298400328	72060794014820718	20160930
7	WPAMAA	WPAMA0		NKN A	"COMBAT ENGINEER CO, BEB, IBCT"	"COMBAT ENGINEER CO, BEB, IBCT"						UNIT	ARMY	NG_FED	COMSPT	ENG	CO		72060794298400457	72060794014820718	20160930
7	WPAMAA	WPAMB0		NKN	"COMBAT ENGINEER CO, BEB, IBCT"	"COMBAT ENGINEER CO, BEB, IBCT"						UNIT	ARMY	NG_FED	COMSPT	ENG	CO		72060794298400037	72060794014820718	20160930
