athlete_id,team_id,distinct_games,total_minutes,game_rows,canonical_team_id,kept
66124,52,33,116.0,33,52,True
66125,52,33,1110.0,33,52,True
66126,52,33,586.0,33,52,True
66127,59,31,651.0,31,59,True
66128,59,31,566.0,31,59,True
66129,2390,38,489.0,38,2390,True
66130,2390,37,824.0,37,2390,True
66131,2390,38,853.0,38,2390,True
66132,276,32,0.0,32,276,True
66133,152,36,681.0,36,152,True
66134,152,36,698.0,36,152,True
66135,152,36,1108.0,36,152,True
66136,152,36,11.0,36,152,True
66137,152,36,604.0,36,152,True
66138,258,34,244.0,34,258,True
66139,258,34,1065.0,34,258,True
66140,154,32,454.0,32,154,True
66141,154,32,89.0,32,154,True
66142,399,33,633.0,33,399,True
66144,161,29,327.0,29,161,True
66145,399,33,787.0,33,399,True
66146,66,34,1153.0,34,66,True
66147,66,34,488.0,34,66,True
66148,66,34,892.0,34,66,True
66149,2198,33,0.0,33,2198,True
66150,66,34,148.0,34,66,True
66151,2628,33,784.0,33,2628,True
66152,2628,33,83.0,33,2628,True
66153,2628,33,618.0,33,2628,True
66154,2628,33,256.0,33,2628,True
66155,277,35,539.0,35,277,True
66156,277,35,154.0,35,277,True
66157,277,35,847.0,35,277,True
66158,167,31,0.0,31,167,True
66160,2184,31,0.0,31,2184,True
66161,302,32,0.0,32,302,True
66162,2086,34,25.0,34,2086,True
66163,2086,34,856.0,34,2086,True
66164,305,32,123.0,32,305,True
66165,305,32,773.0,32,305,True
66166,305,32,961.0,32,305,True
66167,66,21,0.0,21,66,True
66167,269,16,129.0,16,66,False
66168,269,32,4.0,32,269,True
66169,269,32,673.0,32,269,True
66170,66,34,679.0,34,66,True
66171,269,32,899.0,32,269,True
66172,222,36,668.0,36,222,True
66173,222,36,917.0,36,222,True
66174,222,36,145.0,36,222,True
66175,2752,37,224.0,37,2752,True
66178,356,33,652.0,33,356,True
66179,356,33,1010.0,33,356,True
66180,356,33,275.0,33,356,True
66181,356,33,996.0,33,356,True
66182,356,33,190.0,33,356,True
66183,130,32,69.0,32,130,True
66184,130,32,633.0,32,130,True
66186,130,32,1160.0,32,130,True
66187,130,32,309.0,32,130,True
66188,135,28,75.0,28,135,True
66189,77,32,264.0,32,77,True
66190,213,34,252.0,34,213,True
66191,2181,31,0.0,31,2181,True
66192,213,34,826.0,34,213,True
66193,213,34,250.0,34,213,True
66194,2509,34,268.0,34,2509,True
66195,2509,34,438.0,34,2509,True
66196,2509,34,760.0,34,2509,True
66197,275,40,28.0,40,275,True
66198,275,40,1318.0,40,275,True
66199,275,40,0.0,40,275,True
66200,275,40,1152.0,40,275,True
66201,275,40,214.0,40,275,True
66202,275,40,39.0,40,275,True
66203,38,34,622.0,34,38,True
66204,38,34,670.0,34,38,True
66205,38,34,0.0,34,38,True
66206,38,32,535.0,32,38,True
66207,2483,36,831.0,36,2483,True
66208,2483,36,699.0,36,2483,True
66209,2483,36,1059.0,36,2483,True
66212,2492,32,205.0,32,2492,True
66213,66,34,0.0,34,66,True
66214,204,31,1080.0,31,204,True
66215,204,31,222.0,31,204,True
66216,24,36,0.0,36,24,True
66217,24,37,820.0,37,24,True
66218,57,19,0.0,19,57,True
66218,24,14,6.0,14,57,False
66220,26,36,99.0,36,26,True
66222,26,36,1307.0,36,26,True
66223,26,36,412.0,36,26,True
66224,30,32,6.0,32,30,True
66225,30,32,144.0,32,30,True
66226,30,32,866.0,32,30,True
66227,30,32,896.0,32,30,True
66228,30,32,16.0,32,30,True
66229,299,33,0.0,33,299,True
66230,2182,30,0.0,30,2182,True
66232,254,35,288.0,35,254,True
66233,23,30,0.0,30,23,True
66236,254,35,1165.0,35,254,True
66237,265,31,1015.0,31,265,True
66238,265,31,836.0,31,265,True
66240,193,32,0.0,32,193,True
66241,2,35,534.0,35,2,True
66242,2,28,261.0,28,2,True
66243,2,35,777.0,35,2,True
66244,2429,32,0.0,32,2429,True
66246,2,35,0.0,35,2,True
66246,202,1,0.0,1,2,False
66247,57,33,1000.0,33,57,True
66248,61,33,942.0,33,61,True
66249,61,33,250.0,33,61,True
66250,61,33,3.0,33,61,True
66251,61,33,364.0,33,61,True
66252,61,33,5.0,33,61,True
66253,99,33,1159.0,33,99,True
66254,99,33,192.0,33,99,True
66255,99,33,216.0,33,99,True
66256,99,33,1081.0,33,99,True
66257,99,33,114.0,33,99,True
66258,99,33,1108.0,33,99,True
66259,142,32,713.0,32,142,True
66260,142,32,942.0,32,142,True
66263,142,32,424.0,32,142,True
66264,2579,33,410.0,33,2579,True
66265,2579,33,282.0,33,2579,True
66266,2579,33,987.0,33,2579,True
66267,2382,35,0.0,35,2382,True
66268,324,34,0.0,34,324,True
66269,2579,33,31.0,33,2579,True
66270,2579,33,1011.0,33,2579,True
66271,2116,30,0.0,30,2116,True
66272,2633,32,795.0,32,2633,True
66274,258,34,0.0,34,258,True
66275,238,35,1020.0,35,238,True
66276,238,35,756.0,35,238,True
66277,103,32,530.0,32,103,True
66278,103,32,0.0,32,103,True
66279,103,32,8.0,32,103,True
66280,120,35,555.0,35,120,True
66282,58,32,0.0,32,58,True
66283,87,38,483.0,38,87,True
66284,87,38,1318.0,38,87,True
66285,87,38,1235.0,38,87,True
66286,87,38,192.0,38,87,True
66287,221,34,1081.0,34,221,True
66288,221,34,706.0,34,221,True
66289,221,34,130.0,34,221,True
66290,221,34,1077.0,34,221,True
66292,259,33,990.0,33,259,True
66293,2567,34,492.0,34,2567,True
66295,194,35,0.0,35,194,True
66296,239,34,940.0,34,239,True
66297,239,34,581.0,34,239,True
66298,239,34,730.0,34,239,True
66299,239,34,298.0,34,239,True
66300,201,35,459.0,35,201,True
66302,201,35,11.0,35,201,True
66303,201,35,65.0,35,201,True
66304,201,35,17.0,35,201,True
66305,201,35,1118.0,35,201,True
66307,197,32,276.0,32,197,True
66308,197,32,250.0,32,197,True
66311,156,33,758.0,33,156,True
66312,156,33,145.0,33,156,True
66313,198,34,436.0,34,198,True
66315,156,33,811.0,33,156,True
66317,156,33,632.0,33,156,True
66318,156,33,344.0,33,156,True
66321,12,38,1090.0,38,12,True
66322,12,38,12.0,38,12,True
66323,12,38,565.0,38,12,True
66324,242,32,0.0,32,242,True
66325,9,34,1060.0,34,9,True
66326,9,34,250.0,34,9,True
66327,25,33,648.0,33,25,True
66328,25,33,1027.0,33,25,True
66329,25,33,280.0,33,25,True
66330,25,33,0.0,33,25,True
66331,25,33,793.0,33,25,True
66332,8,36,1046.0,36,8,True
66333,8,36,485.0,36,8,True
66334,8,36,382.0,36,8,True
66335,2309,35,361.0,35,2309,True
66336,164,32,919.0,32,164,True
66337,218,37,809.0,37,218,True
66338,218,37,410.0,37,218,True
66340,2550,31,265.0,31,2550,True
66341,2550,29,772.0,29,2550,True
66342,2550,31,256.0,31,2550,True
66343,194,35,759.0,35,194,True
66344,194,35,500.0,35,194,True
66345,2729,33,0.0,33,2729,True
66346,36,34,89.0,34,36,True
66347,36,34,283.0,34,36,True
66348,278,31,600.0,31,278,True
66349,278,32,716.0,32,278,True
66350,278,32,706.0,32,278,True
66351,278,32,1066.0,32,278,True
66352,2440,31,873.0,31,2440,True
66353,2440,31,16.0,31,2440,True
66354,2440,31,756.0,31,2440,True
66355,2440,31,305.0,31,2440,True
66356,2440,31,327.0,31,2440,True
66357,21,36,396.0,36,21,True
66358,21,36,129.0,36,21,True
66360,23,30,201.0,30,23,True
66362,23,30,547.0,30,23,True
66363,23,30,871.0,30,23,True
66364,23,30,59.0,30,23,True
66365,23,30,805.0,30,23,True
66366,23,30,0.0,30,23,True
66367,2439,33,14.0,33,2439,True
66368,2439,33,63.0,33,2439,True
66369,2439,33,1078.0,33,2439,True
66370,328,31,72.0,31,328,True
66371,328,31,1066.0,31,328,True
66372,328,31,654.0,31,328,True
66373,155,30,370.0,30,155,True
66378,2751,35,0.0,35,2751,True
66379,2751,35,476.0,35,2751,True
66380,2168,36,1049.0,36,2168,True
66381,2168,36,1181.0,36,2168,True
66382,2168,36,1020.0,36,2168,True
66383,2168,36,407.0,36,2168,True
66384,231,33,0.0,33,231,True
66385,2184,31,166.0,31,2184,True
66386,2184,31,620.0,31,2184,True
66387,2184,31,455.0,31,2184,True
66388,2184,31,217.0,31,2184,True
66389,2230,31,530.0,31,2230,True
66390,2230,31,416.0,31,2230,True
66391,42,30,0.0,30,42,True
66393,2230,31,143.0,31,2230,True
66394,2244,31,879.0,31,2244,True
66396,45,35,276.0,35,45,True
66397,70,30,0.0,30,70,True
66398,113,32,109.0,32,113,True
66399,113,32,329.0,32,113,True
66400,113,32,310.0,32,113,True
66402,227,33,1052.0,33,227,True
66403,227,33,147.0,33,227,True
66404,227,33,949.0,33,227,True
66405,227,33,38.0,33,227,True
66406,257,35,338.0,35,257,True
66407,257,35,999.0,35,257,True
66410,139,32,216.0,32,139,True
66411,139,32,609.0,32,139,True
66412,139,32,455.0,32,139,True
66413,179,31,62.0,31,179,True
66414,179,31,59.0,31,179,True
66415,179,31,434.0,31,179,True
66416,179,31,294.0,31,179,True
66417,179,31,995.0,31,179,True
66418,2142,33,0.0,33,2142,True
66419,71,33,287.0,33,71,True
66421,2181,31,624.0,31,2181,True
66422,2181,31,23.0,31,2181,True
66423,2287,35,1013.0,35,2287,True
66424,2287,35,1046.0,35,2287,True
66425,2287,35,584.0,35,2287,True
66426,2433,38,735.0,38,2433,True
66427,2287,35,702.0,35,2287,True
66428,2287,35,606.0,35,2287,True
66429,2287,35,731.0,35,2287,True
66432,282,31,384.0,31,282,True
66434,282,31,889.0,31,282,True
66436,2350,37,8.0,37,2350,True
66437,85,31,0.0,31,85,True
66438,2623,31,967.0,31,2623,True
66439,2623,31,20.0,31,2623,True
66441,2623,31,418.0,31,2623,True
66443,2460,35,60.0,35,2460,True
66444,2460,35,0.0,35,2460,True
66445,2460,35,17.0,35,2460,True
66446,2460,35,115.0,35,2460,True
66447,2460,35,821.0,35,2460,True
66452,79,33,908.0,33,79,True
66453,79,33,638.0,33,79,True
66455,79,33,223.0,33,79,True
66456,13,29,0.0,29,13,True
66457,2250,38,0.0,38,2250,True
66458,279,31,893.0,31,279,True
66459,279,31,595.0,31,279,True
66460,279,31,804.0,31,279,True
66461,279,31,768.0,31,279,True
66462,2492,32,571.0,32,2492,True
66463,2492,32,102.0,32,2492,True
66464,2492,32,929.0,32,2492,True
66466,2492,32,267.0,32,2492,True
66467,2239,31,0.0,31,2239,True
66468,2492,32,519.0,32,2492,True
66469,2501,33,1064.0,33,2501,True
66470,2501,33,484.0,33,2501,True
66471,2501,33,148.0,33,2501,True
66472,2608,31,1041.0,31,2608,True
66473,2608,31,216.0,31,2608,True
66474,2608,31,445.0,31,2608,True
66475,301,31,357.0,31,301,True
66476,2539,32,837.0,32,2539,True
66477,2541,32,1080.0,32,2541,True
66478,2541,32,267.0,32,2541,True
66479,2541,32,633.0,32,2541,True
66480,2541,32,286.0,32,2541,True
66482,2507,34,0.0,34,2507,True
66483,2507,34,12.0,34,2507,True
66484,2066,32,968.0,32,2066,True
66485,2066,32,258.0,32,2066,True
66486,2066,32,730.0,32,2066,True
66487,2066,32,98.0,32,2066,True
66488,2066,32,286.0,32,2066,True
66489,2378,30,480.0,30,2378,True
66490,2378,30,21.0,30,2378,True
66491,2378,30,398.0,30,2378,True
66492,2378,30,974.0,30,2378,True
66494,2378,30,154.0,30,2378,True
66495,2619,35,931.0,35,2619,True
66496,2619,35,211.0,35,2619,True
66497,2619,35,856.0,35,2619,True
66499,261,34,927.0,34,261,True
66500,261,34,928.0,34,261,True
66501,2193,30,587.0,30,2193,True
66502,2193,30,798.0,30,2193,True
66503,2193,30,527.0,30,2193,True
66504,2193,30,816.0,30,2193,True
66507,526,33,92.0,33,526,True
66508,294,32,582.0,32,294,True
66509,294,32,323.0,32,294,True
66510,294,32,900.0,32,294,True
66511,2448,32,0.0,32,2448,True
66512,294,32,128.0,32,294,True
66513,338,32,235.0,32,338,True
66514,288,31,977.0,31,288,True
66515,2382,35,104.0,35,2382,True
66517,2382,35,945.0,35,2382,True
66518,2382,35,3.0,35,2382,True
66519,2382,35,149.0,35,2382,True
66520,2454,35,1135.0,35,2454,True
66522,2454,35,256.0,35,2454,True
66523,2454,35,1139.0,35,2454,True
66524,2454,35,590.0,35,2454,True
66525,2454,35,954.0,35,2454,True
66526,94,30,209.0,30,94,True
66527,94,30,376.0,30,94,True
66528,94,30,113.0,30,94,True
66529,94,30,374.0,30,94,True
66530,94,30,261.0,30,94,True
66531,94,30,43.0,30,94,True
66532,56,31,0.0,31,56,True
66533,56,31,492.0,31,56,True
66536,149,33,322.0,33,149,True
66537,149,33,249.0,33,149,True
66538,149,33,834.0,33,149,True
66539,149,33,1046.0,33,149,True
66540,2458,30,621.0,30,2458,True
66541,2458,30,784.0,30,2458,True
66542,2458,30,0.0,30,2458,True
66543,2458,30,193.0,30,2458,True
66544,2458,30,145.0,30,2458,True
66545,2458,30,422.0,30,2458,True
66546,2502,29,822.0,29,2502,True
66548,2502,29,415.0,29,2502,True
66549,2502,29,142.0,29,2502,True
66550,2502,29,823.0,29,2502,True
66551,16,33,25.0,33,16,True
66552,16,33,656.0,33,16,True
66553,16,33,806.0,33,16,True
66554,16,33,679.0,33,16,True
66555,2692,30,989.0,30,2692,True
66556,2692,30,845.0,30,2692,True
66557,2097,32,841.0,32,2097,True
66558,2097,32,529.0,32,2097,True
66563,150,39,847.0,39,150,True
66564,324,34,719.0,34,324,True
66565,324,34,915.0,34,324,True
66566,324,34,280.0,34,324,True
66567,324,34,51.0,34,324,True
66568,2241,35,966.0,35,2241,True
66570,2272,33,556.0,33,2272,True
66570,2029,6,15.0,6,2272,False
66571,2272,33,312.0,33,2272,True
66571,2029,6,0.0,6,2272,False
66572,2272,33,366.0,33,2272,True
66572,2029,6,9.0,6,2272,False
66574,2335,32,487.0,32,2335,True
66576,2335,32,560.0,32,2335,True
66578,2344,34,918.0,34,2344,True
66579,2344,34,687.0,34,2344,True
66582,2344,34,53.0,34,2344,True
66583,2344,34,862.0,34,2344,True
66584,2506,32,88.0,32,2506,True
66585,2506,32,0.0,32,2506,True
66586,2506,32,822.0,32,2506,True
66587,97,36,1260.0,36,97,True
66588,97,36,292.0,36,97,True
66589,97,28,807.0,28,97,True
66590,97,36,27.0,36,97,True
66591,97,31,11.0,31,97,True
66592,97,36,101.0,36,97,True
66593,235,32,682.0,32,235,True
66594,235,31,94.0,31,235,True
66595,235,32,528.0,32,235,True
66596,235,32,24.0,32,235,True
66597,235,32,796.0,32,235,True
66599,2633,7,48.0,7,2633,True
66600,183,31,366.0,31,183,True
66602,183,31,404.0,31,183,True
66603,183,31,89.0,31,183,True
66606,84,34,882.0,34,84,True
66607,84,34,0.0,34,84,True
66609,84,34,366.0,34,84,True
66610,84,34,631.0,34,84,True
66611,269,32,704.0,32,269,True
66612,96,39,425.0,39,96,True
66614,96,39,1005.0,39,96,True
66615,96,39,994.0,39,96,True
66616,96,39,20.0,39,96,True
66617,96,39,163.0,39,96,True
66619,96,39,75.0,39,96,True
66620,96,39,635.0,39,96,True
66621,145,34,560.0,34,145,True
66622,292,31,1053.0,31,292,True
66624,145,34,790.0,34,145,True
66625,245,33,283.0,33,245,True
66626,245,33,2.0,33,245,True
66627,245,33,240.0,33,245,True
66629,245,33,70.0,33,245,True
66630,150,39,18.0,39,150,True
66631,2427,31,25.0,31,2427,True
66632,2427,31,962.0,31,2427,True
66633,2427,31,1010.0,31,2427,True
66634,2427,31,95.0,31,2427,True
66635,2427,31,341.0,31,2427,True
66637,2678,30,634.0,30,2678,True
66638,2678,10,19.0,10,2678,True
66639,2678,30,572.0,30,2678,True
66640,2678,30,364.0,30,2678,True
66641,2678,30,700.0,30,2678,True
66642,2737,32,438.0,32,2737,True
66643,2737,32,879.0,32,2737,True
66645,2737,32,437.0,32,2737,True
66646,2737,32,31.0,32,2737,True
66647,2737,32,353.0,32,2737,True
66648,2523,35,0.0,35,2523,True
66648,2670,1,0.0,1,2523,False
66649,2670,36,761.0,36,2670,True
66650,2670,36,499.0,36,2670,True
66651,2670,36,9.0,36,2670,True
66653,13,29,642.0,29,13,True
66656,13,29,703.0,29,13,True
66657,13,29,0.0,29,13,True
66658,13,29,668.0,29,13,True
66659,2239,31,529.0,31,2239,True
66660,2239,31,525.0,31,2239,True
66665,2463,33,926.0,33,2463,True
66666,62,35,985.0,35,62,True
66667,62,35,90.0,35,62,True
66668,62,35,576.0,35,62,True
66669,62,35,589.0,35,62,True
66671,62,35,608.0,35,62,True
66672,299,33,26.0,33,299,True
66673,299,33,881.0,33,299,True
66677,299,33,760.0,33,299,True
66678,302,32,436.0,32,302,True
66679,41,35,920.0,35,41,True
66680,41,35,665.0,35,41,True
66681,41,35,715.0,35,41,True
66682,333,34,541.0,34,333,True
66684,333,34,800.0,34,333,True
66685,252,35,307.0,35,252,True
66687,252,35,407.0,35,252,True
66688,2934,33,679.0,33,2934,True
66689,2597,35,327.0,35,2597,True
66690,2934,33,922.0,33,2934,True
66691,2130,32,574.0,32,2130,True
66692,2130,32,294.0,32,2130,True
66692,30,1,0.0,1,2130,False
66693,2130,32,320.0,32,2130,True
66694,2130,32,223.0,32,2130,True
66695,2130,32,89.0,32,2130,True
66696,2110,29,0.0,29,2110,True
66697,2253,32,292.0,32,2253,True
66698,2253,32,11.0,32,2253,True
66700,2253,32,857.0,32,2253,True
66701,2253,32,74.0,32,2253,True
66702,70,30,790.0,30,70,True
66703,70,30,640.0,30,70,True
66705,70,30,901.0,30,70,True
66706,70,30,703.0,30,70,True
66707,70,30,49.0,30,70,True
66708,70,30,411.0,30,70,True
66709,70,30,203.0,30,70,True
66710,70,30,0.0,30,70,True
66711,166,34,322.0,34,166,True
66712,166,34,880.0,34,166,True
66713,166,34,43.0,34,166,True
66714,2547,34,150.0,34,2547,True
66715,2547,34,412.0,34,2547,True
66716,2547,34,974.0,34,2547,True
66722,140,33,1070.0,33,140,True
66723,140,33,881.0,33,140,True
66724,2674,34,0.0,34,2674,True
66726,140,33,57.0,33,140,True
66727,140,33,307.0,33,140,True
66728,3084,30,0.0,30,3084,True
66730,3084,30,234.0,30,3084,True
66731,2429,32,149.0,32,2429,True
66732,350,32,0.0,32,350,True
66733,151,33,1021.0,33,151,True
66734,151,33,800.0,33,151,True
66735,295,35,0.0,35,295,True
66736,151,33,14.0,33,151,True
66737,2348,36,100.0,36,2348,True
66738,276,32,713.0,32,276,True
66739,276,32,574.0,32,276,True
66740,276,32,124.0,32,276,True
66741,2640,35,1053.0,35,2640,True
66743,2393,36,151.0,36,2393,True
66746,2393,36,733.0,36,2393,True
66747,2393,36,1048.0,36,2393,True
66748,249,31,428.0,31,249,True
66749,249,31,0.0,31,249,True
66750,295,35,722.0,35,295,True
66751,295,35,236.0,35,295,True
66752,295,35,58.0,35,295,True
66753,295,35,848.0,35,295,True
66754,2458,30,48.0,30,2458,True
66755,242,32,7.0,32,242,True
66756,242,32,11.0,32,242,True
66757,242,32,726.0,32,242,True
66759,242,32,1013.0,32,242,True
66760,150,39,0.0,39,150,True
66761,2572,29,914.0,29,2572,True
66764,279,31,0.0,31,279,True
66765,2655,31,186.0,31,2655,True
66766,2655,31,576.0,31,2655,True
66768,2655,31,119.0,31,2655,True
66769,2655,31,320.0,31,2655,True
66770,2655,31,984.0,31,2655,True
66771,202,34,931.0,34,202,True
66772,202,34,238.0,34,202,True
66772,2,1,0.0,1,202,False
66773,328,31,0.0,31,328,True
66774,202,34,37.0,34,202,True
66774,2,1,0.0,1,202,False
66776,202,34,98.0,34,202,True
66778,5,36,618.0,36,5,True
66779,5,36,763.0,36,5,True
66781,5,36,604.0,36,5,True
66782,5,36,658.0,36,5,True
66784,2638,33,0.0,33,2638,True
66785,2638,33,940.0,33,2638,True
66786,2636,30,0.0,30,2636,True
66788,2636,30,350.0,30,2636,True
66789,2636,30,1005.0,30,2636,True
66790,2636,30,870.0,30,2636,True
66791,325,34,116.0,34,325,True
66792,2454,35,0.0,35,2454,True
66793,325,34,211.0,34,325,True
66794,2174,33,679.0,33,2174,True
66795,2174,33,673.0,33,2174,True
66796,2174,33,831.0,33,2174,True
66797,2739,33,235.0,33,2739,True
66798,2739,33,73.0,33,2739,True
66799,2739,33,638.0,33,2739,True
66800,270,30,669.0,30,270,True
66802,270,30,254.0,30,270,True
66803,270,30,45.0,30,270,True
66804,270,30,884.0,30,270,True
66805,270,30,196.0,30,270,True
66806,270,30,87.0,30,270,True
66807,2473,33,785.0,33,2473,True
66808,2473,33,463.0,33,2473,True
66809,2473,33,0.0,33,2473,True
66810,2473,33,1272.0,33,2473,True
66812,82,34,54.0,34,82,True
66814,82,34,562.0,34,82,True
66815,82,34,534.0,34,82,True
66816,82,34,69.0,34,82,True
66818,2674,34,0.0,34,2674,True
66819,2674,34,94.0,34,2674,True
66820,2674,34,633.0,34,2674,True
66821,2674,34,1039.0,34,2674,True
66822,2750,31,231.0,31,2750,True
66823,2437,29,97.0,29,2437,True
66824,2754,32,1117.0,32,2754,True
66825,2754,32,336.0,32,2754,True
66827,225,31,939.0,31,225,True
66828,225,31,826.0,31,225,True
66829,225,31,433.0,31,225,True
66832,225,31,1000.0,31,225,True
66833,171,28,459.0,28,171,True
66834,171,28,203.0,28,171,True
66835,171,28,322.0,28,171,True
66836,171,28,510.0,28,171,True
66837,171,28,60.0,28,171,True
66838,172,30,568.0,30,172,True
66839,172,30,479.0,30,172,True
66840,172,30,743.0,30,172,True
66841,172,30,26.0,30,172,True
66842,172,30,358.0,30,172,True
66843,159,29,190.0,29,159,True
66845,159,29,149.0,29,159,True
66846,159,29,7.0,29,159,True
66847,159,29,33.0,29,159,True
66848,108,30,346.0,30,108,True
66849,108,30,43.0,30,108,True
66850,108,18,0.0,18,108,True
66853,219,28,154.0,28,219,True
66854,219,28,736.0,28,219,True
66857,43,32,292.0,32,43,True
66858,43,32,276.0,32,43,True
66859,43,32,26.0,32,43,True
66863,2046,30,107.0,30,2046,True
66864,2046,30,886.0,30,2046,True
66866,2057,33,928.0,33,2057,True
66867,2057,33,150.0,33,2057,True
66868,2057,33,42.0,33,2057,True
66869,2057,33,124.0,33,2057,True
66870,2057,33,73.0,33,2057,True
66871,2057,33,497.0,33,2057,True
66872,153,38,582.0,38,153,True
66873,153,38,862.0,38,153,True
66874,153,38,562.0,38,153,True
66875,163,30,398.0,30,163,True
66876,163,30,828.0,30,163,True
66877,163,30,558.0,30,163,True
66878,163,30,18.0,30,163,True
66879,163,30,60.0,30,163,True
66880,163,30,968.0,30,163,True
66882,233,33,0.0,33,233,True
66884,2197,33,144.0,33,2197,True
66885,2197,33,81.0,33,2197,True
66886,2197,33,927.0,33,2197,True
66887,2197,33,0.0,33,2197,True
66889,2197,33,0.0,33,2197,True
66891,2198,33,953.0,33,2198,True
66893,55,31,222.0,31,55,True
66894,55,30,86.0,30,55,True
66895,55,30,0.0,30,55,True
66896,55,31,646.0,31,55,True
66897,55,31,715.0,31,55,True
66898,55,31,681.0,31,55,True
66902,93,35,1126.0,35,93,True
66903,93,35,744.0,35,93,True
66904,93,35,1085.0,35,93,True
66905,93,35,24.0,35,93,True
66906,2565,28,566.0,28,2565,True
66908,2565,28,608.0,28,2565,True
66909,2546,30,0.0,30,2546,True
66910,2546,30,871.0,30,2546,True
66912,2546,30,447.0,30,2546,True
66913,2546,30,20.0,30,2546,True
66915,2567,14,0.0,14,2567,True
66915,150,9,63.0,9,2567,False
66916,250,31,0.0,31,250,True
66919,2296,32,452.0,32,2296,True
66923,2630,34,213.0,34,2630,True
66924,2630,34,514.0,34,2630,True
66925,2630,34,1199.0,34,2630,True
66926,2630,34,357.0,34,2630,True
66927,2803,31,461.0,31,2803,True
66928,2803,31,0.0,31,2803,True
66929,2803,31,3.0,31,2803,True
66930,2803,31,18.0,31,2803,True
66931,2803,31,961.0,31,2803,True
66932,2115,31,0.0,31,2115,True
66934,2115,31,1147.0,31,2115,True
66935,2115,31,937.0,31,2115,True
66937,161,29,434.0,29,161,True
66938,161,29,856.0,29,161,True
66940,161,29,149.0,29,161,True
66942,112358,30,555.0,30,112358,True
